name,address,category,phone,website,email,rating,total_ratings,place_id
Central Florida Business Diversity Council,"950 W 5th St, Lakeland, FL 33805, USA",Establishment,(863) 661-9483,http://cflbdc.org/,,5,2,ChIJ00OdHaQ43YgRBAjI8I8WCc4
Lakeland Regional Business Office,"210 Florida Ave S, Lakeland, FL 33801, USA",Establishment,,https://www.mylrh.org/,,5,1,ChIJQTjLorU43YgRVLkl0j0ew1Y
Central Florida Development Council,"1725 Bartow Rd, Lakeland, FL 33801, USA",Establishment,(863) 937-4430,http://www.cfdc.org/,,5,1,ChIJdfCNKwJr3YgR8SjkYc-PgXo
Business Insurance Center - Newsome and Associates,"1700 Florida Ave S, Lakeland, FL 33803, USA",Establishment,(863) 616-1755,,,5,3,ChIJRbFCetQ43YgRZZQ1xj5-7VU
National Association of Women Business Owners,"Lakeland Metro Chapter, P.O. Box 5028, Lakeland, FL 33807, USA",Establishment,(813) 299-2969,,,5,1,ChIJY47l7f073YgRfmzA6tLpEbY
"Optimal Business Solutions, LLC.","122 E Main St Suite 242, Lakeland, FL 33801, USA",Establishment,(863) 427-8217,https://www.solutionsbiz1.com/,,,,ChIJQRB8wWQ53YgRKXaaxLuAUpk
D&Y Multiservices LLC,"2436 US-92, Lakeland, FL 33801, USA",Establishment,(863) 378-6980,http://dymultiservices.com/,,4.2,56,ChIJm2v2BLo_3YgRQ1ds5mdAgRE
Manatech Services,"2, 2420 N Crystal Lake Dr #2, Lakeland, FL 33801, USA",Establishment,(863) 682-7697,,,,,ChIJK8_db_s_3YgRGf6Bhemqs9U
Pilgrim associates,"667 Grasslands Village Cir, Lakeland, FL 33803, USA",Establishment,(863) 255-9034,https://www.pilgrimassociates.com/,,5,1,ChIJoxUCOx853YgR0w_yU5Athbc
"PR Business Consulting, llc","6208 New Tampa Hwy, Lakeland, FL 33815, USA",Establishment,(203) 982-4435,,,5,1,ChIJV1pGVCg43YgRqlGynNaDOxQ
"American Business Continuity Domes, Inc.","N, 8331 FL-33, Lakeland, FL 33809, USA",Establishment,(863) 984-7500,,,4.2,9,ChIJoX3GUPdB3YgR00TN_shkcvo
Mastronardi Produce USA,"2560 Old Combee Rd Suite 1, Lakeland, FL 33805, USA",Establishment,(863) 510-0900,http://sunsetgrown.com/,,2.6,134,ChIJ4YL-WFRA3YgRABWDZ1mvv-A
Newway wholesalers group Mid Florida LLC,"2338 Old Combee Rd suit 107, Lakeland, FL 33805, USA",Establishment,(863) 808-2636,,,5,2,ChIJ3XZbW7pB3YgRsTbhLknor08
A Better Choice Network Solutions,"7762 Merrily Way, Lakeland, FL 33809, USA",Establishment,(813) 605-7251,https://www.abcnetfl.com/,,5,17,ChIJd8CgOjrMwogRQ0Twz2VSIxo
Spectrum Business,"3760 US Hwy 98 N, Lakeland, FL 33809, USA",Establishment,(833) 293-9411,https://www.spectrum.com/business/service/florida/lakeland?utm_source=google&utm_medium=lastmile&utm_campaign=7063-SB&cmp=lastmile,,,,ChIJ71GEpFNH3YgR-uazaxRENFE
Authentic You Empowerment,"5328 US Hwy 98 N, Lakeland, FL 33809, USA",Establishment,(863) 937-0737,http://www.authenticyouempowerment.com/,,5,21,ChIJncI8rBlH3YgR41x9nfZ9GzU
Truedell Enterprises LLC,"6908 US Hwy 98 N, Lakeland, FL 33809, USA",Establishment,(863) 430-7795,https://www.truedellenterprises.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=2150348023437536263,,,,ChIJTTZzagBH3YgRRN6yZmhiKh0
Verizon Business Services,"3970 US Hwy 98 N, Lakeland, FL 33809, USA",Establishment,(866) 644-4532,https://www.verizon.com/business/locations/fl/lakeland/3970-us-highway-98-n-2245036?cmp=gbpseo:gbpseo:aw:vbg:bizappt:website&utm_medium=gbpseo&utm_source=gbpseo&utm_campaign=bizappt&utm_content=aw:vbg:website,,3.7,24,ChIJCV8sAkNH3YgR0J1WfsT1Gtc
Keymark Corporation of Florida,"2540 Knights Station Rd, Lakeland, FL 33810, USA",Establishment,(863) 858-5500,https://www.keymarkcorp.com/,,3,21,ChIJCa_k_XdH3YgRApioYV05N9o
TRG Knights Station,"2550 Knights Station Rd, Lakeland, FL 33810, USA",Establishment,(863) 797-1889,https://teamtrg.com/location/knights-station-fulfillment/,,2.9,37,ChIJH-rzZZ1H3YgR09Go1xmUWqc
AOC,"4620 N Galloway Rd, Lakeland, FL 33810, USA",Establishment,(863) 815-5000,,,4,5,ChIJy15QqLpH3YgRE0CcMxqQK7s
Kathleen Mover's,"6214 US-98, Lakeland, FL 33810, USA",Establishment,(863) 216-2974,https://kathleenmovers.com/,,5,8,ChIJpxIpaAFH3YgR-HHxptlpE5w
American Directions Research Group,"2525 Drane Field Rd #15, Lakeland, FL 33811, USA",Establishment,(863) 709-0553,https://www.americandirections.com/,,2.9,70,ChIJ4031DKA53YgRNmSQFlWNyHo
CORE Network Groups,"6935 S Carter Rd # 4, Lakeland, FL 33813, USA",Establishment,(863) 259-9990,http://corelakeland.com/,,5,2,ChIJiaioifA93YgRgVRaSVVqW1k
Digital Boardwalk - Lakeland IT Support & Managed Business IT Services,"2161 Co Rd 540A #259, Lakeland, FL 33813, USA",Establishment,(855) 523-0955,https://digitalboardwalk.com/locations/managed-it-services-in-lakeland-fl/,,4.9,90,ChIJ_Uei_rQ43YgR_RVcI45rvlM
Boston Business consulting,"110 Spirit Lake Rd, Winter Haven, FL 33880, USA",Establishment,,,,,,ChIJc_TQLwAT3YgRzwK8i_iP_bc
ASAP Prints,"5605 Commercial Blvd Suite 201, Winter Haven, FL 33880, USA",Establishment,(863) 291-6807,http://asapprints.com/,,4,20,ChIJTwP3S24T3YgRTBxsi7Ykkzo
Dock doctor of winter haven llc,"129 2nd Jpv St, Winter Haven, FL 33880, USA",Establishment,(863) 521-3571,,,5,1,ChIJN4iznSLjyU4R-ThBRi3OAfM
Work At Home United,"202 Clovis Pass, Winter Haven, FL 33880, USA",Establishment,(770) 378-8462,,,,,ChIJgR8-XHcU3YgRKtXYXjaZbB8
"Gare Tech Inc. - Software Development, Analysis, Architecture, Project Management","4330 Shadow Wood Trail, Winter Haven, FL 33880, USA",Establishment,(641) 814-6220,https://garetech.com/,,,,ChIJh7RS9SEV3YgR7UIZku6tRpc
JM Business Support,"2600 Trinity Cir NW A, Winter Haven, FL 33881, USA",Accounting,(863) 808-2380,,,,,ChIJoay0orMT3YgR8fZH4rBp-bU
Mechanical Dynamics,"1116 5th St SW, Winter Haven, FL 33880, USA",Establishment,(863) 292-0709,http://mechanicaldynamics.com/,,5,3,ChIJ47ras_0S3YgRakHMY549rWo
Grove Roots Brewing Company,"302 3rd St SW, Winter Haven, FL 33880, USA",Establishment,(863) 291-0700,http://groveroots.com/,,4.8,645,ChIJg6uVneMS3YgRQ-v8DjV-2CU
Zaza Enterprises,"158 Jay Dr, Winter Haven, FL 33880, USA",Establishment,(863) 838-3067,,,5,1,ChIJV3sr8gsU3YgRqgQsrpuu-J4
Winter Haven Sun,"251 Magnolia Ave SW, Winter Haven, FL 33880, USA",Establishment,(863) 533-4183,http://www.winterhavensun.com/,,3.9,14,ChIJtR4lPOES3YgRJBEu50UP_Zo
"All Tech Stitching, LLC","3850 Recker Hwy, Winter Haven, FL 33880, USA",Clothing Store,(863) 965-0057,http://www.alltechstitching.com/,,3.9,39,ChIJAwXZPExr3YgRm3Zbj-M9IoY
Brooks Construction,"4531 Ashford Dr, Winter Haven, FL 33880, USA",Establishment,(863) 287-0712,,,5,1,ChIJrbo4R4YU3YgR21I74-uQ0qk
Winter Haven Small Bay Warehouses,"4100 Recker Hwy, Winter Haven, FL 33880, USA",Establishment,(929) 218-8445,,,,,ChIJHzW4tSsT3YgRqwLmLbFarAM
Peace River Citrus Products Inc Bartow,"1805 E Clower St, Bartow, FL 33830, USA",Establishment,(863) 259-6111,http://www.peacerivercitrus.com/,,2.9,74,ChIJL2e9LoEX3YgRf1z0z_JQtMw
Now and Then Wholesale,"3050 FL-60, Bartow, FL 33830, USA",Establishment,,,,5,1,ChIJR2a5oukX3YgRQIjSAe9yX-0
CWI Logistics,"2000 S Clear Springs Rd, Bartow, FL 33830, USA",Establishment,(863) 534-8960,https://cwi-logistics.com/,,4.1,22,ChIJJxU2R4AX3YgRUDjEppWIb5c
Bear's Metal Works,"320 S 1st Ave, Bartow, FL 33830, USA",Establishment,(863) 537-5644,https://bearsmetal.com/,,5,4,ChIJQdTAX70X3YgRjDKX90Qm2Ec
Peace River Citrus Products Inc,"2020 US-17, Bartow, FL 33830, USA",Establishment,(863) 533-3168,http://www.peacerivercitrus.com/,,4,16,ChIJL2e9LoEX3YgRuuWJ4qE0J10
"Central Florida Truss, Inc.","1500 US-17, Bartow, FL 33830, USA",Establishment,(863) 533-0821,http://www.cftruss.com/,,3.2,11,ChIJOyd-66sX3YgRrdZiIB33IsU
Pyramid Fasteners Inc,"620 S 1st Ave, Bartow, FL 33830, USA",Establishment,(863) 533-0875,https://www.pyramidfasteners.com/,,4.3,33,ChIJobl3vZcX3YgRWCrQzVDKkoE
MIRK Inc,"2555 FL-60 East, Bartow, FL 33830, USA",Establishment,(863) 533-0883,http://mirkinc.com/,,4.6,14,ChIJr4z1x2o93YgRVlMp7oWfy8s
"Rayl Engineering & Surveying, LLC","810 E Main St, Bartow, FL 33830, USA",Establishment,(863) 537-7901,https://www.raylengineering.com/,,5,2,ChIJsczkXL4X3YgRbOhEdgqSWhQ
WestRock,"1521 S County Line Rd, Plant City, FL 33566, USA",Establishment,,https://www.westrock.com/,,5,2,ChIJmRC5pFI33YgRDsOH8wF4z0s
Boxtech Florida,"2113 County Line Rd, Plant City, FL 33566, USA",Establishment,(813) 707-0900,https://boxtech.com/,,2,4,ChIJ0dj0m0s33YgROSIb56gzgMc
Premier Packaging,"3661 Fancy Farms Rd, Plant City, FL 33566, USA",Establishment,(800) 518-6305,http://www.prempack.com/,,4.3,18,ChIJ3z6jrOM33YgRNO67QOMkWPQ
ACE Distribution Center,"791 County Line Rd, Plant City, FL 33566, USA",Establishment,(863) 400-4600,,,4.2,91,ChIJq52N8u433YgR-VEhF7NG86Y
Baker Distributing Company,"1621 S County Line Rd, Plant City, FL 33566, USA",Establishment,(863) 687-8178,http://www.bakerdist.com/,,4.2,19,ChIJPz_leKM43YgRTdj9ui59kiA
Star Distribution Systems,"2302 Henderson Way, Plant City, FL 33563, USA",Establishment,(813) 659-1002,http://stardistribution.us/,,4.2,323,ChIJwzmgyfs23YgR4pxjND-3-os
West logistics,"3602 Fancy Farms Rd, Plant City, FL 33566, USA",Establishment,,,,4.4,16,ChIJYSUf0eA33YgRJrLQNfHPk0Q
Chemical Dynamics Inc,"4206 Business Ln, Plant City, FL 33566, USA",Establishment,(813) 752-4950,http://chemicaldynamics.com/,,4.5,24,ChIJV0BQWns03YgRWi-TByQjsr4
Rice warehouse,"4021 Rice Rd, Plant City, FL 33566, USA",Establishment,,http://www.plastipak.com/,,4.6,25,ChIJVdaSjnA33YgRP1iCQTxlpPQ
Work C&S/Winn-Dixie Distribution Center,"1802 Jim Johnson Rd, Plant City, FL 33566, USA",Establishment,,http://weselectthebest.com/locations/,,2.6,836,ChIJAdx3tMc23YgRrPr_vItxtG0
Motion,"1753 S County Line Rd, Plant City, FL 33566, USA",Establishment,(863) 533-0574,https://www.motion.com/,,3.2,11,ChIJvaoOcqcX3YgRK3jfGi6xnfE
Northeast Polk Chamber of Commerce,"35610 US-27, Haines City, FL 33844, USA",Establishment,(863) 422-3751,https://www.northeastpolkchamber.com/,,4.6,19,ChIJN3VQoclz3YgRGmyeJsVo1uU
JD Business & Accounting,"33 N 6th St Suite 2, Haines City, FL 33844, USA",Accounting,(863) 289-5586,http://www.jdbusinessconsultant.com/,,4.9,113,ChIJ1dAJFACKngERCspdcRkK0YQ
McLane Haines City,"200 Depot Way, Haines City, FL 33844, USA",Establishment,(855) 391-5031,https://www.mclaneco.com/,,4,126,ChIJA47LmnBz3YgRVhqUwFgS8FU
48forty Solutions,"1555 Melbourne Ave, Haines City, FL 33844, USA",Establishment,(863) 422-3022,https://www.48forty.com/pallet-facilities/haines-city-florida,,4.7,48,ChIJz0wQiJNz3YgRq3rXKBlMDc0
Sofidel America Corp.,"1006 Marley Rd, Haines City, FL 33844, USA",Establishment,(863) 547-1100,https://recruitingbypaycor.com/career/Careerhome.action?clientld=8a7883d06-b7b7d2d016b-c3e2aa5c3d,,3.2,98,ChIJPbZdiIJz3YgRkO5BlUU93x0
Aercon Florida LLC,"3701 State Rd 544, Haines City, FL 33844, USA",Establishment,(863) 422-6360,http://www.aerconaac.com/,,4.1,14,ChIJX6wkB4J03YgRVLeG2nwmjns
"PROFLEX PRODUCTS, Inc.","1603 Grove Ave, Haines City, FL 33844, USA",Establishment,(877) 577-6353,https://proflex.us/,,4.5,23,ChIJL-dGmOrOwogR591wsV8wXWU
JW Pallet,"1950 Marley Rd, Haines City, FL 33844, USA",Establishment,(863) 419-4222,,,3,25,ChIJsyfgVtlz3YgRJ7yR6iOH6eI
"GDB International (Haines City, FL)","8 Railroad Ave, Haines City, FL 33844, USA",Establishment,,http://www.gdbinternational.com/,,1,2,ChIJXSIMaGxz3YgRtKY7fpEdqv4
Parex USA,"2501 State Rd 544, Haines City, FL 33844, USA",Establishment,(863) 419-4574,,,4.2,15,ChIJNbC_mnlz3YgRsRDMS_3nQvU
Intense Ink Printing,"2119 S 30th St, Haines City, FL 33844, USA",Establishment,(863) 269-0600,http://www.intenseink.com/,,4.7,59,ChIJjQPmKuUS3YgRmv4z-ZG9C6E
Pallet And Boxes,"932 Kokomo Rd, Haines City, FL 33844, USA",Establishment,(863) 256-2476,,,5,5,ChIJn_DxXOVz3YgR3EfVHcpYyKE
24-7 Cross Docking,"50 Kokomo Rd, Haines City, FL 33844, USA",Establishment,(407) 907-2447,,,4.3,12,ChIJRfrHhCtz3YgRWZm9ocD7494
Dynamic Pro Advisors,"651 E Main St Suite 3, Haines City, FL 33844, USA",Establishment,(689) 318-1362,http://dynamicproadvisors.net/,,5,29,ChIJMXLM9HRz3YgRIFqj9EAXnhM
Downtown Haines City Premium Budget Office Suites,"651 E Main St mailbox 12, Haines City, FL 33844, USA",Establishment,(407) 717-3977,http://www.chamberorganizer.com/hainescitynepolkcounty/mem_725540183,,4.4,9,ChIJ14w2Br5z3YgRW7q9H8Ynr6M
Sun Orchard,"1200 S 30th St, Haines City, FL 33844, USA",Establishment,(863) 422-5062,https://sunorchard.com/,,4.3,66,ChIJWzV66YFz3YgR3PPU4G1OFwA
Highland Homes at Gracelyn Grove,"1009 SILAS St, Haines City, FL 33844, USA",Establishment,(863) 275-7061,https://www.highlandhomes.org/new-homes/florida/greater-orlando/haines-city/gracelyn-grove?utm_source=google&utm_medium=organic&utm_campaign=gmbprofile&utm_content=GG,,4.3,82,ChIJmY1nKUdx3YgRQh4BrXam3AU
KB Home Cedar Crossings I,"3054 Crossland Ct, Haines City, FL 33844, USA",Establishment,(407) 587-3580,https://www.kbhome.com/new-homes-lakeland-area/cedar-crossings-i,,4.8,4,ChIJVStG33513YgRgxIMSZHMPCE
ALDI Distribution Center,"2651 FL-17, Haines City, FL 33844, USA",Establishment,(863) 353-4919,http://aldi.us/,,3.2,834,ChIJ032h0Whz3YgRLE1Jp66kbMs
Walmart Business Center,"36205 US-27, Haines City, FL 33844, USA",Electronics Store,(863) 422-7537,https://business.walmart.com/?veh=seo_loc,,5,1,ChIJe6G-1CVz3YgR2R7mnljjbWk
Spectrum Business,"1327 Posner Blvd, Davenport, FL 33837, USA",Establishment,(833) 293-9411,https://www.spectrum.com/business/service/florida/davenport?utm_source=google&utm_medium=lastmile&utm_campaign=7100-SB&cmp=lastmile,,,,ChIJk40b_Tdx3YgRpEsSeYUXf9E
"Holly Hill Fruit Products Co., Inc.","315 U.S. Hwy 17-92 N, Davenport, FL 33837, USA",Establishment,(863) 422-1131,,,5,1,ChIJoSixgst23YgR_tStwe756CM
Related Logistics,"1605 US-17, Davenport, FL 33837, USA",Establishment,,,,4.7,3,ChIJlwLOKlR33YgRnYfb9wbv2Kc
Standard Sand & Silica,"1850 U.S. Hwy 17-92 N, Davenport, FL 33837, USA",Establishment,(877) 444-7263,http://www.standardsand.com/,,4.6,13,ChIJwfDy79523YgRahKCDuT6R2k
Rental and Realty Group,"1615 US-17 92 N, Davenport, FL 33837, USA",Establishment,(863) 421-7200,http://www.rentalandrealtygroup.com/,,4.6,223,ChIJqzVQUIZ33YgRGjLEuOvBEqY
New Homes Innovation Group LLC,"5039 County Rd 547, Davenport, FL 33837, USA",Establishment,(407) 852-7777,https://newhomeskissimmeefl.com/?utm_source=GBP&utm_medium=Website,,4.5,133,ChIJlf5HJNSF3YgR2QBbeDoEqCk
Davenport Green LLC,"1394 Yellow Finch Dr, Davenport, FL 33837, USA",Establishment,(863) 632-3597,https://davenportgreen.com/,,4.9,80,ChIJiWkMfhFx3YgRVSKi43zt__g
KB Home Preservation Pointe,"325 Preserve Pointe Blvd, Davenport, FL 33837, USA",Establishment,(407) 587-3580,https://investor.kbhome.com/,,4.5,69,ChIJqUyzpmd33YgRCUe-v78uVmk
Erlyn's Taxes Davenport,"6087 U.S. Hwy 17-92 N, Davenport, FL 33896, USA",Accounting,(863) 353-7972,http://www.erlynstaxes.com/,,4.7,28,ChIJ09g_ogt53YgRYQujE7hLGco
Mason Title & Escrow Company,"42731 US-27 Suite 204, Davenport, FL 33837, USA",Establishment,(863) 420-8080,http://www.masontitle.com/,,4.8,260,ChIJF4DyMYB63YgRJKVV6LLxkn0
White Box Solutions,"201 Cross Creek Rd, Davenport, FL 33837, USA",Establishment,(508) 206-0827,https://whiteboxusa.com/,,5,13,ChIJZyvmmi3uh2cRm1WWPQw6QUw
Rent A Florida Home,"2900 Deer Creek Commerce Ln, Davenport, FL 33837, USA",Establishment,(863) 232-6262,http://www.rentafloridahome.com/,,3.8,146,ChIJKTzBe4Zw3YgR4060Z7wBnG4
Pioneer Stone,"135 Bargain Barn Rd, Davenport, FL 33837, USA",Establishment,(863) 422-7369,http://www.pioneerstone.com/,,2.5,29,ChIJDT915NF23YgRSk59XOp7YRY
Legacy Landings by Landsea Homes,"1234 Sand Torch Cir, Davenport, FL 33837, USA",Establishment,(407) 559-8701,https://landseahomes.com/florida/legacy-landings/,,4.3,22,ChIJza7iPcV33YgRi7nGccg5SFE
Sitescape Materials,"2220 U.S. Hwy 17-92 N, Davenport, FL 33836, USA",Establishment,(863) 557-9466,http://sitescapematerials.com/,,3.4,5,ChIJEcpM8wx33YgRLUMrdDLQiZs
Lennar at Astonia,"120 Adventure Ave, Davenport, FL 33837, USA",Establishment,(866) 404-5305,https://www.lennar.com/new-homes/florida/orlando/davenport/astonia?utm_source=GMB&utm_medium=social-organic&utm_campaign=olhlen_social-organic_gmb_astonia,,4,37,ChIJRURv09J33YgRZi4qe71w8S4
Preservation Pointe by Risewell Homes,"309 Preserve Pointe Blvd, Davenport, FL 33837, USA",Establishment,(407) 305-7517,https://landseahomes.com/florida/preservation-pointe/?utm_source=googlebusiness&utm_medium=organic&utm_campaign=seo,,3.9,16,ChIJ947OT1l33YgRKEjHj5bYBp8
Palma Construction Group LLC,"237 Sunset Ct, Davenport, FL 33837, USA",Establishment,(352) 464-0686,https://palmaconstructiongroup.com/,,5,8,ChIJG1gUR6x53YgR5pPvYe3EuLM
Solterra by Pulte Homes - Sold Out,"7411 Oakmoss Loop, Davenport, FL 33837, USA",Establishment,(407) 554-5281,https://www.pulte.com/homes/florida/orlando/davenport/solterra-210038,,4.8,15,ChIJhzaS_eZ53YgRSb99G7uUCTw
ABD Development,"131 Chadwick Dr #200, Davenport, FL 33837, USA",Establishment,(863) 420-2100,http://www.abddevelopment.com/,,3.9,36,ChIJ13ccfn533YgRB1VGIQD8KO8
Stattus Tech,"7 Lincoln Ave, Lake Wales, FL 33853, USA",Establishment,(833) 782-8887,https://stattus.tech/,,5,1,ChIJz9Fgzo4f2YgRCBsa2D2UVhE
"Kohl & Company, Certified Public Accountants","29 FL-60, Lake Wales, FL 33853, USA",Accounting,(863) 676-3465,http://www.kohlcompany.com/,,5,15,ChIJ3d6xO9oI3YgReRDyEBDI5IU
"Applied Images, Inc.","257 E Stuart Ave, Lake Wales, FL 33853, USA",Clothing Store,(863) 676-9800,http://appliedimagesinc.com/,,4.7,41,ChIJAY9o6zoJ3YgREoyC4dk4C5Y
Central Florida Incubator,"212 E Stuart Ave, Lake Wales, FL 33853, USA",Establishment,(863) 949-8334,,,,,ChIJaQFVBncJ3YgROHBOOCKTC0I
The Story Companies,"Lake Wales, FL 33853, USA",Establishment,(863) 638-1619,https://www.storycompanies.com/,,4,1,ChIJERde2P8J3YgRmmQpUngzDIM
"RSB Services, Inc.","7 Lincoln Ave, Lake Wales, FL 33853, USA",Establishment,(863) 225-2422,http://rsbservices.net/,,5,1,ChIJyeKnOw4J3YgRvomPBIwhvFc
Cosner Manufacturing Co,"511 N Scenic Hwy, Lake Wales, FL 33853, USA",Establishment,(863) 676-2579,,,5,2,ChIJj6ieGyQJ3YgRe3pr4QlDlB0
Liqui-Box,"104 S Scenic Hwy, Lake Wales, FL 33853, USA",Establishment,(863) 676-7603,http://www.liquibox.com/,,5,3,ChIJf7bCI98I3YgRFjRNRMux-9I
Lake Wales Title Company,"231 E Tillman Ave, Lake Wales, FL 33853, USA",Establishment,(863) 456-7130,https://www.titlecompanylakewales.com/,,4.4,9,ChIJO0h_UpoJ3YgR4S7OBxgbtgM
"Ajax Paving Industries of Florida, LLC - Lake Wales Office","1800 Old Bartow Rd, Lake Wales, FL 33859, USA",Establishment,(863) 978-4011,https://www.ajaxpaving.com/florida/,,4.3,4,ChIJzXU0qmgP3YgRnWHYp6HfWK8
E R Jahna Industries Inc,"202 E Stuart Ave, Lake Wales, FL 33853, USA",Establishment,(863) 676-9431,https://www.jahna.com/,,5,4,ChIJlUfqptgI3YgR_kllJDdm7jE
"Glamour Tag - Mobile Notary, Branding & Graphic Design, Public Speaking, Business Consulting, Travel Agency, and Fingerprints","225 Lincoln Ave Suite 6, Lake Wales, FL 33853, USA",Establishment,(877) 882-5379,https://www.tagglam.com/,,5,363,ChIJufCkzWhkLgQR-92MmSqd30g
Lake Wales Storage,"1152 N Scenic Hwy, Lake Wales, FL 33853, USA",Establishment,(863) 679-8850,https://www.lakewalesstorage.com/,,4.8,84,ChIJJ2TFU_YJ3YgRbSupIaz834Y
Leo's Construction Services,"411 N Scenic Hwy, Lake Wales, FL 33853, USA",Establishment,(863) 676-3399,http://www.leosconstructionservices.net/,,3.9,7,ChIJ25wn8E0I3YgRYG5FCOAr5PU
Hollywood Nail Spa Bartow,"840 N Broadway Ave, Bartow, FL 33830, USA",Beauty Salon,(863) 533-6296,,,4.1,263,ChIJAcfyEbgX3YgRN0nO-PEt0Ks
Pretty Nails & Spa,"260 E Van Fleet Dr, Bartow, FL 33830, USA",Beauty Salon,(863) 533-6598,https://prettynailsspa.us/,,3.9,175,ChIJkycRuLkX3YgREq9mErK8fQw
The Nail Spot & Spa,"170 S Wilson Ave, Bartow, FL 33830, USA",Beauty Salon,(863) 354-0054,https://www.facebook.com/TheNailSpot170?mibextid=LQQJ4d,,4.7,17,ChIJX7IawzEX3YgR7sk_4dsw2Ss
Fancy Face Skin and Nail Spa,"180 S Wilson Ave, Bartow, FL 33830, USA",Establishment,(813) 535-1087,https://fancyfacespa.com/,,5,25,ChIJcfIOt5EX3YgRy0DxuhHgSEM
Tip's & Toe's Nail Salon,"1252 N Broadway Ave, Bartow, FL 33830, USA",Beauty Salon,(863) 533-5915,https://tipstoesnailsalon.com/,,3.8,184,ChIJH3yU77cX3YgR1bAuEpxpqFY
God’s Promise Barber Studio,"1486 N Wilson Ave, Bartow, FL 33830, USA",Establishment,(863) 800-3397,https://godspromisebarberstudio.com/,,5,663,ChIJTwSRIHsX3YgRh5e2gyhdMkc
Marathon Barber Studio,"1210 N Broadway Ave, Bartow, FL 33830, USA",Establishment,(813) 539-6012,https://www.marathonbarberstudio.com/,,4.9,363,ChIJLQHbVDoV3YgRqzjlRhC1LlE
Blendz Barbershop,"1425 US-17, Bartow, FL 33830, USA",Establishment,(863) 777-6903,https://m.facebook.com/Blendzbarbershop_-111026480757508/posts,,4.6,85,ChIJdV9vH-IX3YgRnX_btuztS4U
County Seat Barber Shop,"260 S Wilson Ave, Bartow, FL 33830, USA",Establishment,(863) 440-3560,http://county-seat-barbershop.keeq.io/,,4.8,97,ChIJXXtWTL4X3YgRxV2tArN7EWU
Ralf’s Hair Studio Barbershop,"2405 EF Griffin Rd, Bartow, FL 33830, USA",Establishment,(863) 644-5059,http://razorralf8.booksy.com/,,4.6,62,ChIJD0XbLfc93YgR-SFa4HIrRiw
KenV Barber Shop,"415 E Main St A, Bartow, FL 33830, USA",Establishment,(863) 617-0080,,,4.5,75,ChIJTyUkMnAX3YgRl5VdWjpyRhg
ciroc barber shop,"1190 Polk St, Bartow, FL 33830, USA",Establishment,(863) 323-1416,https://sites.google.com/versatilebarbersalon.com/ciroc/home,,4.8,4,ChIJA2OiXgAX3YgRWBJKfs_Gkks
Mikey Mafia The Barber,"2510 Avenue G NW, Winter Haven, FL 33880, USA",Establishment,(518) 870-3507,https://m.facebook.com/RingsideCutsLLC,,4.9,310,ChIJicVg5uMS3YgR1tahVuwu1k4
Unique Cuts Barbershop Winter Haven,"1610 6th St SE, Winter Haven, FL 33880, USA",Establishment,(863) 229-7799,https://uniquecutsbarbershopwinterhaven.com/home,,5,169,ChIJC67zIt4T3YgRqN57rtDwx_U
Mj's Barber shop,"Bartow, FL 33830, USA",Establishment,,,,5,1,ChIJc-b1ErYX3YgRBTBZkbdIC6A
Bladez Barbershop & Salon,"1136 Havendale Blvd NW, Winter Haven, FL 33881, USA",Establishment,(863) 875-7214,,,4.9,120,ChIJTXVw3cIT3YgRPHiXnh8u-8U
THE GENTLEMENS BARBER LOUNGE FL,"1141 US-92, Auburndale, FL 33823, USA",Establishment,(863) 450-2025,https://thegentlemensbarberloungefl.simplybook.me/,,4.8,80,ChIJw39-bVEV3YgR2ca8n1TFSyM
The Style Shop,"250 W Van Fleet Dr, Bartow, FL 33830, USA",Establishment,(863) 533-9194,,,4.9,48,ChIJl_giuscX3YgREUVF6YIF7B0
"Kingtana Kutz Barbershop, LLC.","130 SE Plaza Rd, Winter Haven, FL 33880, USA",Establishment,(813) 493-1037,,,4.9,66,ChIJ3bNEB9IJ3YgRGC7HxXsA6Sg
Bistro Pizza,"326 W Central Ave, Winter Haven, FL 33880, USA",Establishment,(863) 875-4894,http://www.arabellas.us/bistro/,,4.5,522,ChIJ650haeES3YgRdOgCNWNIyZ0
Brothers N.Y. Style Pizzeria,"1107 3rd St SW #3, Winter Haven, FL 33880, USA",Establishment,(863) 229-7404,https://brothersnystylepizzeria.froogleorders.com/,,4.4,622,ChIJd7Xbg_4S3YgR8K2EDCRKCB8
Sal's Pizza winter haven,"200 Post Ave SW ste 100 4, Winter Haven, FL 33880, USA",Establishment,(863) 656-5154,https://winterhaven.auburndalesalspizza.com/,,4.7,298,ChIJGb7srnMT3YgRJaWaJmCVleM
J. Burns' Pizza Shop,"5535 Cypress Gardens Blvd Suite 160, Winter Haven, FL 33884, USA",Establishment,(863) 256-0200,http://jburnspizza.com/,,4.4,462,ChIJp_8WUyAN3YgRBVr0hZfaPIU
Upper Crust Pizza - Winter Haven,"362 3rd St NW, Winter Haven, FL 33881, USA",Establishment,(863) 268-7076,https://www.uppercrust.pizza/,,4.6,465,ChIJByFLJhAT3YgRYSdulzXSJFw
MJ's Pizza & Wings,"3062 Cypress Gardens Rd, Winter Haven, FL 33884, USA",Establishment,(863) 268-2715,https://mjspizzawinterhaven.com/,,4.5,689,ChIJVV_L64MN3YgR5fPeJnyeSec
