name,website,email,all_emails
Auburndale Bookkeeping & Tax Service,https://www.auburndalebookkeeping.com/,,
WATERS REAL ESTATE GROUP,https://watersrealestategroup.com/,danielle.waters.wrg@gmail.com,danielle.waters.wrg@gmail.com
"Cannon Kirby, Roost Realty Group",http://roostrealtygroup.com/,,
Gator Realty of Polk,http://www.gatorrealtyofpolk.com/,robert@gatorlakeland.com,robert@gatorlakeland.com;gatorrealty01@gmail.com
"Premier Realty Network, Inc.",http://premierrealtynetwork.com/,,
Lakeland Hometown Properties,https://www.wearelakeland.com/,team@wearelakeland.com,team@wearelakeland.com
"Xcellence Realty, Inc. - David Shippey",https://www.davidshippey.com/,,
At Your Service Realty LLC,https://www.atyourservicerealty.net/,,
Boley Insurance,https://www.boleyinsurance.com/,,
James Boley - GEICO Insurance Agent,https://www.geico.com/insurance-agents/florida/tampa/james-boley/?y_source=1_MTYzNDY4OTctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,jaboley@geico.com,jaboley@geico.com
Garland Insurance South,https://garlandinsurance.com/,,
Univista Insurance,https://www.univistainsurance.com/location/lakeland-fl-33803-1/,mdarmas@gmail.com,mdarmas@gmail.com;info@univistainsurance.com
Amerus Insurance Group,https://amerusfinancial.com/,support@amerusfinancial.com,support@amerusfinancial.com;info@amerusfinancial.com
Avansa Insurance,https://avansagroup.com/,,
Jc Financial Network,http://jcfinancialnetwork.com/,investments@jcfinancialnetwork.com,investments@jcfinancialnetwork.com
"Kevin McWilliams - Financial Advisor, Ameriprise Financial Services, LLC",https://www.ameripriseadvisors.com/kevin.mcwilliams/?cid=IP_local_google,kevin.mcwilliams@ampf.com,kevin.mcwilliams@ampf.com
Pro Income Advisors,https://proincomeadvisors.com/,kbaker@proincomeadvisors.com,kbaker@proincomeadvisors.com
"Edward Jones - Financial Advisor: Laura Lear, CFP®|AAMS®",https://www.edwardjones.com/us-en/financial-advisor/laura-lear?y_source=1_OTY3MDQwLTcxNS1sb2NhdGlvbi53ZWJzaXRl,karen.aszman@edwardjones.com,karen.aszman@edwardjones.com;laura.lear@edwardjones.com;amanda.walsh@edwardjones.com
"Steven L Petersen - Private Wealth Advisor, Ameriprise Financial Services, LLC",https://www.ameripriseadvisors.com/steven.l.petersen/?cid=IP_local_google,steven.l.petersen@ampf.com,steven.l.petersen@ampf.com
Principal Financial Group,https://www.principal.com/,investor-relations@principal.com,investor-relations@principal.com
Edward Jones - Financial Advisor: Matt Bishop,https://www.edwardjones.com/us-en/financial-advisor/matthew-bishop?y_source=1_OTYzMjkyLTcxNS1sb2NhdGlvbi53ZWJzaXRl,matthew.bishop@edwardjones.com,matthew.bishop@edwardjones.com;amanda.hyde@edwardjones.com
Family Choice Tax Service,https://www.familychoicetax.com/,example@mail.com,example@mail.com;info.fct@familychoicetax.com
Amscot - The Money Superstore,https://www.amscot.com/location/branch-14/3532-s-florida-ave-lakeland-fl-33803/?utm_source=GMB&utm_medium=organic&utm_content=branch14&utm_campaign=website_button,,
"Lakeland Title, LLC",http://www.lakelandtitlellc.com/,blake@lakelandtitlellc.com,blake@lakelandtitlellc.com
The UPS Store,https://locations.theupsstore.com/fl/lakeland/2161-county-road-540a?utm_source=Yext&utm_medium=organic&utm_campaign=Listings,store4142@theupsstore.com,store4142@theupsstore.com
OMG STYLE PUBLIC NOTARY,http://omgstylnotary.com/,,
The UPS Store,https://locations.theupsstore.com/fl/mulberry/2028-shepherd-rd?utm_source=Yext&utm_medium=organic&utm_campaign=Listings,store4024@theupsstore.com,store4024@theupsstore.com
Ian M French Notary,https://www.signingagent.com/profile/161043573,,
"LFI Elite Process Service, LLC",https://www.lfieliteprocess.com/,service@lfieliteprocess.com,service@lfieliteprocess.com;info@lfieliteprocess.com
Brad Edmondson at CrossCountry Mortgage,https://crosscountrymortgage.com/Lakeland-FL-3232/Brad-Edmondson/,brad.edmondson@ccm.com,brad.edmondson@ccm.com
Higher Up Smoke Shop,https://higherupsmoke.com/,,
Publix Liquors at Oakbridge Centre,https://www.publix.com/products-services/publix-liquors?utm_medium=maps&utm_source=google&utm_content=psmlqr_google_override,,
Publix Liquors at Southgate Shopping Center,https://www.publix.com/products-services/publix-liquors?utm_medium=maps&utm_source=google&utm_content=psmlqr_google_override,,
La La Land Liquor & Lounge,https://www.facebook.com/lalalandlakeland,,
Gaines Home and Gift,https://gainesjewelersonline.com/,,
Pandora Jewelry,https://stores.pandora.net/en-us/fl/lakeland/pandora-jewelry-us2b2c48a2.html?utm_source=google&utm_medium=listing&utm_content=us2b2c48a2&utm_campaign=FL&utm_keyword=Lakeland,,
"All Pro Screen Repair, LLC",https://allproscreenrepair.durable.co/,,
La-Z-Boy Lakeland,https://www.la-z-boy.com/,,
Burlington,https://stores.burlington.com/fl/lakeland/1312/?utm_source=google&utm_medium=organic&utm_campaign=maps,,
Marshalls,https://www.marshalls.com/,,
The Southern Swan,https://thesouthernswanbridal.com/,,
Merchants Walk,https://www.kimcorealty.com/properties/merchants-walk/101230/view,,
Walmart Supercenter,https://www.walmart.com/store/779-lakeland-fl/?veh=seo_loc,,
Publix Super Market at Oakbridge Centre,https://www.publix.com/?utm_medium=maps&utm_source=google&utm_content=psm_google_override,,
Jerusalem Mediterranean Market (halal),https://www.facebook.com/profile.php?id=61550968326394,,
ALDI,https://www.aldi.us/stores/l/fl/lakeland/2900-lakeland-highlands-road/fn54,,
Marathon Gas - Highland Food Mart,https://www.marathonbrand.com/Stations/Station_Locator/,,
Chevron/Lucky Market,https://www.chevronwithtechron.com/station,,
Sunoco,https://www.sunoco.com/locations/store/1605-e-edgewood-dr-lakeland-fl-0461696700,,
7-Eleven,https://www.7-eleven.com/locations/fl/lakeland/4612-cleveland-hghts-blvd-40341?utm_source=G&utm_medium=local&utm_campaign=google-local,,
Marathon gasstation,https://www.marathonfuel.com/stations,,
RaceTrac,https://www.racetrac.com/locations/florida/lakeland/harden-blvd?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing,,
Sunoco,https://www.sunoco.com/locations/store/4612-cleveland-hghts-blvd-lakeland-fl-0933552200,,
Wild Plants N Flowers,https://wild-plants-n-flowers.ueniweb.com/,+claudebot@anthropic.com,+claudebot@anthropic.com;sarahwild98@gmail.com;wildplantsnflowers@outlook.com
Precious Children in the Highlands Preschool,http://pchighlands.com/preschool/,directors@pchighlands.com,directors@pchighlands.com;secretary@pchighlands.com;frontdesk@pchighlands.com
Our Society Learning Academy,https://www.oursocietyacademy.com/,,
"The Learning Experience - Lakeland, FL",https://thelearningexperience.com/centers/lakeland/?utm_source=google&utm_medium=organic&utm_campaign=gbp_listing,comingsoon@tlecorp.com,comingsoon@tlecorp.com
Extra Space Storage,https://www.extraspace.com/storage/facilities/us/florida/lakeland/7418/?cid=org::maps&utm_source=google&utm_medium=organic&utm_campaign=org::maps,customerservice@extraspace.com,customerservice@extraspace.com
Extra Space Storage,https://www.extraspace.com/storage/facilities/us/florida/lakeland/900442/?cid=org::maps&utm_source=google&utm_medium=organic&utm_campaign=org::maps,,
IDX Brands,https://idxbrands.com/,,
"Imagewear Screen Print, Embroidery & Branded Goods",http://www.imagewearink.com/,,
Eagle Custom Prints,http://www.eaglecustomprints.com/,sales@eaglecustomprints.com,sales@eaglecustomprints.com
United Women's Club,http://gfwclakeland.org/,gfwclakeland@gmail.com,gfwclakeland@gmail.com
Hopewell Funeral Home & Memorial Gardens,http://www.hopewellfuneral.com/,,
Resurrection Catholic Church & School,http://www.rcclakeland.org/,,
Southside Assembly of God Lakeland,http://southsideag.com/,,
Church at Edgewood,https://caelakeland.com/,churchoffice@caelakeland.com,churchoffice@caelakeland.com
Harvest Assembly of God,https://www.harvestlakeland.church/,office@harvestassembly.org,office@harvestassembly.org;88170cb0c9d64f94b5821ca7fd2d55a4@sentry-next.wixpress.com;605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com;8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com
Laundry Pro of Florida,https://www.laundryproofflorida.com/?utm_campaign=gmb,,
BarkSuds,http://barksuds.com/,,
The Noble Dogs,http://thenobledogs.com/,,
"Dog Training of Tampa Bay, Inc.",https://dogtrainingoftampabay.com/,,
Carlson Gracie Plant City,http://www.plantcitybjj.com/,micah@micahrich.com,micah@micahrich.com
Marvelous Mud Pottery Studio,https://marvelousmudpotterystudio.com/,rachelle@marvelousmudpotterystudio.com,rachelle@marvelousmudpotterystudio.com
Painting with a Twist,https://www.paintingwithatwist.com/studio/lakeland/,studio047@paintingwithatwist.com,studio047@paintingwithatwist.com
The Ashley Gibson Barnett Museum of Art (The AGB) at Florida Southern College,https://agbmuseum.org/,info@agbmuseum.org,info@agbmuseum.org
Alderman Plumbing,http://aldermanplumbing.com/,,
Mike Lombard & Son Roofing,http://www.mlsroofs.com/,contact@mlsroofs.com,contact@mlsroofs.com;info@ndiscovered.com;team@latofonts.com
Bob & Jerry's Roofing Inc.,https://bobandjerrysroofing.com/,,
Birdwell Electric Inc,http://birdwellelectricinc.com/,1eeb89147c984dc6bc3ffafd9e6cd089@sentry.wixpress.com,1eeb89147c984dc6bc3ffafd9e6cd089@sentry.wixpress.com;c183baa23371454f99f417f6616b724d@sentry.wixpress.com;birdwellt@gmail.com;8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com;dd0a55ccb8124b9c9d938e3acf41f8aa@sentry.wixpress.com;605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com
Premier Lawn and Pest Control,https://premierpestfl.com/,,
GoMulch Fast Landscape Solutions,http://gomulch.com/,example@gmail.com,example@gmail.com;u003ecmilem@themulchsoilco.com
Jim's Tree Service Lakeland,https://www.facebook.com/jimstreeservicelakeland?mibextid=JRoKGi,,
Custom Painting by Dale llc,https://www.custompaintingbydale.com/,,
Hole In The Wall Drywall Repair of Polk County,https://www.holeinthewall.com/locations/lakeland/,polk@holeinthewall.com,polk@holeinthewall.com
Erika Delvaux,http://www.ecleaned.com/,,
The Floor Fathers,https://floorfathers.net/,tj@floorfathers.net,tj@floorfathers.net
Cityside Gutter Installation,https://gutterinstallationlakeland.com/,,
APPLIED ARTIFICERY LLC,https://chimneysweep.repair/,info@chimneysweep.repair,info@chimneysweep.repair
"Rock Solid Concrete, Inc.",http://rocksolidfl.com/,estimating@rocksolidfl.com,estimating@rocksolidfl.com
C and V Concrete Work Inc.,https://sites.google.com/view/candvconcreteworkcompany/home,candvconcretework@gmail.com,candvconcretework@gmail.com
SOLEnergy,https://www.solenergyus.com/about-us,,
Jenkins Environmental Services,https://jenkinsenvironmentalservices.com/lakeland-fl/,,
Guardian Mold Consulting LLC.,https://guardianmoldconsulting.com/,,
Mobile Mechanic Lakeland Fl,http://mobileautorepairpros.com/fl/onsite-mechanic-lakeland,,
Laramie Auto Sales Inc,http://laramieautosale.com/,laramieautosales@gmail.com,laramieautosales@gmail.com
"I Know A Guy Auto Sales, LLC",https://iknowaguyautosales.com/,office@iknowaguyautosales.com,office@iknowaguyautosales.com
Lakeland Auto Sales Plus,https://www.las-plus.com/,,
Browns Auto World,http://brownsautoworld.com/,2219707@leadsprod.dealercenter.net,2219707@leadsprod.dealercenter.net;brownsautoworld15@gmail.com
Boulevard Tire Center,http://www.boulevardtire.com/,sshead@boulevardtire.com,sshead@boulevardtire.com;dcoughlin@boulevardtire.com;tmandujano@boulevardtire.com;info@boulevardtire.com;jstone@boulevardtire.com;sfleming@boulevardtire.com;cculberson@boulevardtire.com;ldailey@boulevardtire.com;elee@boulevardtire.com;cmoreno@boulevardtire.com;alejandro@boulevardtire.com;jbrenner@boulevardtire.com;jpascoal@boulevardtire.com;ajimenez@boulevardtire.com;rcox@boulevardtire.com;gmorrow@boulevardtire.com;kwoolard@boulevardtire.com;ncaras@boulevardtire.com;bsirabella@boulevardtire.com;dperry@boulevardtire.com;mrosenberg@boulevardtire.com;jcooley@boulevardtire.com;kscott@boulevardtire.com;darpin@boulevardtire.com;jcarter@boulevardtire.com;mfrancis@boulevardtire.com;ajbyrd@boulevardtire.com;gmorgan@bouleavrdtire.com;jupchurch@boulevardtire.com
Auto Glass Now,https://www.autoglassnow.com/our-locations/winter-haven-57132/?utm_medium=organic&utm_source=google&utm_campaign=gmb&utm_term=website,writeus@autoglassnow.com,writeus@autoglassnow.com
"All County Auto Glass, LLC",http://www.allcountyautoglassllc.com/,,
Taqueria Y Paleteria Guerrerense,https://www.facebook.com/Taqueria505/,,
Hibachi Express Highland City,https://highland.hibachijapaneseexpress.com/,e081c35a018348d18e09ed427bf39b65@o462166.ingest.sentry.io,e081c35a018348d18e09ed427bf39b65@o462166.ingest.sentry.io
Sonny's BBQ,https://www.sonnysbbq.com/locations/lakeland-south/?utm_source=gbp&utm_medium=organic&utm_campaign=gbp-listing&utm_content=Lakeland,bbqlakelandsouth@yahoo.com,bbqlakelandsouth@yahoo.com
Pizza Hut,https://locations.pizzahut.com/fl/lakeland/3111-us-98?utm_medium=organic&utm_source=local&utm_campaign=googlelistings&utm_content=website&utm_term=312897,,
Wendy's,https://locations.wendys.com/united-states/fl/lakeland/1405-us-98-south?utm_source=Yext&utm_medium=Google_My_Business&utm_campaign=Local_Search,,
Arby's,http://www.arbys.com/locations/us/fl/lakeland/3524-lakeland-highlands-road/store-8977?utm_source=google-my-business&utm_medium=organic&utm_campaign=website-link&y_source=1_MjAyMzUyMzUyMC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,arbys@emails.arbys.com,arbys@emails.arbys.com;payrolltax@inspirebrands.com
The Bedford Beverage Co,https://www.thebedfordbeverageco.com/,,
Donut Palace,http://donutpalacefl.weebly.com/,,
Orthodontic,http://www.fla4braces.com/,bradentonfl@florida4braces.com,bradentonfl@florida4braces.com;springhillfl@florida4braces.com;lakelandfl@florida4braces.com;newtampafl@florida4braces.com;verobchfl@florida4braces.com;miamiswfl@florida4braces.com;naplesfl@florida4braces.com;brandonfl@florida4braces.com;daviefl@florida4braces.com;orlandofl@florida4braces.com;seminolefl@florida4braces.com;sebastianfl@florida4braces.com;ntampafl@florida4braces.com;palmharborfl@florida4braces.com;kissimmeefl@florida4braces.com;ptcharlottefl@florida4braces.com;stpetefl@florida4braces.com;sarasotafl@florida4braces.com;winterhavenfl@florida4braces.com;ftlauderdalefl@florida4braces.com;plantcityfl@florida4braces.com;ftmyersfl@florida4braces.com
"Belkis Musalen-Jones, DMD & Gabriela Larrea-Martinez, DMD",http://www.musalen-jones.com/,isabelle@musalen-jones.com,isabelle@musalen-jones.com
Polk Periodontics Dental Implant Center,https://www.polkperio.com/,,
Family Chiropractic Health Center,https://www.familychiropractic.us/,,
Restoration Fitness & Nutrition,http://www.restorationfitnesslkld.com/?utm_campaign=gmb,dev@biglittlegyms.com,dev@biglittlegyms.com;cissie@restorationfitnesslkld.com
Fit Family,https://www.goherbalife.com/mariaquevedo/en-US,,
Winter Haven Yoga,http://www.groundworkyogawh.com/,ed436f5053144538958ad06a5005e99a@sentry.wixpress.com,ed436f5053144538958ad06a5005e99a@sentry.wixpress.com;groundworkyoga@gmail.com;c183baa23371454f99f417f6616b724d@sentry.wixpress.com;f36cc48fb72b4d298c835f2793cf3b84@sentry-next.wixpress.com;groundworkyoga@gmail.cmo;8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com;271e9fa3230b4eec94b02bf95780f5f2@sentry.wixpress.com;88170cb0c9d64f94b5821ca7fd2d55a4@sentry-next.wixpress.com;dd0a55ccb8124b9c9d938e3acf41f8aa@sentry.wixpress.com;605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com;9a65e97ebe8141fca0c4fd686f70996b@sentry.wixpress.com;2062d0a4929b45348643784b5cb39c36@sentry.wixpress.com;460ff4620fa44cba8df530afde949785@sentry.wixpress.com;78f7996315bc402f9dcb8a2f974b82d1@sentry.wixpress.com
Engedi Mind•Body,https://engedimindbody.com/,info@engedimindbody.com,info@engedimindbody.com
Yoga Haven,http://www.winterhavenyoga.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=11137537111297178101,2062d0a4929b45348643784b5cb39c36@sentry.wixpress.com,2062d0a4929b45348643784b5cb39c36@sentry.wixpress.com;605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com;8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com
Ignite the Fire Inside Wellness Studio,https://ignitewholewellness.as.me/,lupita@ignitethefireinside.com,lupita@ignitethefireinside.com
Nail Boutique &Spa,https://bookhen.com/nail_boutique_&_spa-73,,
AJ Massage Remedies LLC,http://aj-massage-remedies-llc.square.site/,hi@mystore.com,hi@mystore.com
Passion Fur Pets Pooch and Kitty Parlor,https://www.facebook.com/PassionFurPetsGrooming/,,
Hannah Vaughn,https://dermatologylakeland.com/about/,officemanager@dermatologylakeland.com,officemanager@dermatologylakeland.com
Publix Pharmacy at Grove Park Shopping Center,https://www.publix.com/pharmacy?utm_medium=maps&utm_source=google&utm_content=psmpharm_google_override,,
CVS Pharmacy,https://www.cvs.com/store-locator/lakeland-fl-pharmacies/1635-bartow-rd-lakeland-fl-33801/storeid=163?WT.mc_id=LS_GOOGLE_RX_163,,
Walgreens,https://www.walgreens.com/locator/walgreens-2425+us+highway+92+e-lakeland-fl-33801/id=4399,,
Lakeland Health and Wellness,https://lakelandhealthandwellness.com/,,
"Law Office of Charlann Jackson Sanders, ESq.",http://www.lawofficeofcharlannjacksonsandersesq.com/,,
Echemendia Law Firm,http://www.lakelandlegal.com/,lakelandlegal@gmail.com,lakelandlegal@gmail.com
Amscot - The Money Superstore,https://www.amscot.com/location/branch-207/1413-us-hwy-98-s-lakeland-fl-33801?utm_source=GMB&utm_medium=organic&utm_content=branch207&utm_campaign=website_button,,
Tim Hutchins at Legacy Mutual Mortgage NMLS #1531928,https://portal.neighborhoodloans.com/#/choose-loan-type?referrerId=thutchins%40neighborhoodloans.com,clientsupport@neighborhoodloans.com,clientsupport@neighborhoodloans.com;no-reply@neighborhoodloans.com
131 Smokin Novelty Shop,https://131-smokin-novelty.com/,,
Publix Liquors at Grove Park Shopping Center,https://www.publix.com/products-services/publix-liquors?utm_medium=maps&utm_source=google&utm_content=psmlqr_google_override,,
Polk City Ace Hardware,http://www.acehardware.com/store-details/07037?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=07037,polkcityace7037@gmail.com,polkcityace7037@gmail.com
Junktiques Auctions & Thrift Store/The Conclave Hobbies and Games,http://www.junktiquesauctions.com/,micah@micahrich.com,micah@micahrich.com
CPR Cell Phone Repair Winter Haven,https://www.cellphonerepair.com/winter-haven-fl/,,
Rainbow Shops,https://stores.rainbowshops.com/fl/lakeland/1566/?utm_source=G&utm_medium=lpm&utm_campaign=RainbowShops,,
Modern Me Boutique,http://www.modernmeboutique.com/,,
Parul's Beauty & Boutique,https://allaboutthesunshinestate.com/listing/paruls-beauty-boutique/,allaboutthesunshinestate@gmail.com,allaboutthesunshinestate@gmail.com
Harvest Meat Markets,http://harvestbeef.com/,,
DG Market,https://www.dollargeneral.com/store-directory/fl/lakeland/1541,digitalcare@dollargeneral.com,digitalcare@dollargeneral.com
7-Eleven,https://www.7-eleven.com/locations/fl/lakeland/2707-us-92-east-40343?utm_source=G&utm_medium=local&utm_campaign=google-local,media@7-11.com,media@7-11.com;gm-financials@7-11.com
Citgo Store,"https://www.citgo.com/station-locator?search=1405+North+Combee+Road,+Lakeland,+Florida+33801,+United+States",,
Shell,https://find.shell.com/us/fuel/12508547-125-n-combee-rd/en_US,,
Sunoco,https://www.sunoco.com/,,
Sunoco,https://www.sunoco.com/locations/store/2707-us-92-e-lakeland-fl-0666606901,,
Angelic Flowers,http://www.angelicflowers.com/,,
Heidy babysitting,http://babysitting261.booksy.com/h/,info.us@booksy.com,info.us@booksy.com;help.us@booksy.com
Adult Education-West Area Adult School,http://www.westareaadult.com/,,
Storage Rentals of America,https://www.sroa.com/find-storage/florida/lakeland/lakeland-2520-commerce-point-dr?utm_source=google&utm_medium=organic&utm_campaign=google-my-business,l623@sroa.com,l623@sroa.com;contact@sroa.com
Storage Zone Self Storage and Business Centers,https://mystoragezone.com/locations/florida/lakeland/storage-zone-self-storage-business-center-peachtree-st/?utm_source=GBPListings&utm_medium=organic&utm_campaign=CMSZ,cmsz@mystoragezone.com,cmsz@mystoragezone.com
Webb's Signs and Graphics,http://www.webbssigns.com/,,
Alexander Funeral Home Inc,https://alexanderfuneralhomeinc.com/,,
Christ Memorial Baptist Church,http://christ-memorial.edan.io/,,
Revive Church Lakeland,http://www.revivechurchlakeland.com/,preschool@revivechurchlakeland.com,preschool@revivechurchlakeland.com;c183baa23371454f99f417f6616b724d@sentry.wixpress.com;8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com;8c30b2581acc426badc414e8a5dc04ef@sentry.wixpress.com;88170cb0c9d64f94b5821ca7fd2d55a4@sentry-next.wixpress.com;605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com;2062d0a4929b45348643784b5cb39c36@sentry.wixpress.com;info@revivechurchlakeland.com
Life Source Community Church,http://lifesourcechurch.com/,lifesourceministries@gmail.com,lifesourceministries@gmail.com
Brazilian Top Team Winter Haven,https://bttwinterhaven.com/,avinash@themarketingexpress.com,avinash@themarketingexpress.com;info@bttwh.com
"Legacy Dance Studio, LLC",https://legacydancebartow.com/,legacyds@yahoo.com,legacyds@yahoo.com
Central Air of Florida,https://www.centralairofflorida.com/,,
Collis Roofing,https://www.collisroofing.com/,generalinquiries@collisroofing.com,generalinquiries@collisroofing.com;info@collisroofing.com
"EH Electrical Contracting, LLC",https://www.ehelectricalcontracting.com/,,
Performance Electric,http://www.performanceelectric.org/,schastain@performanceelectric.org,schastain@performanceelectric.org;swashington@performanceelectric.org
"Brian Pest Control, Inc.",http://www.brianpestcontrol.com/,noreply@mopro.com,noreply@mopro.com;proteam@mopro.com
"Josh Johnson Pest Control, LLC",https://joshjohnsonpestcontrol.com/,joshjohnsonpestcontrol@gmail.com,joshjohnsonpestcontrol@gmail.com
Iscape Lawn Professionals LLC,https://www-iscapelawnprofessionals.my.canva.site/landscape,isacpelawnprofessionals@outlook.com,isacpelawnprofessionals@outlook.com
GCS Remodel,https://gcsremodel.com/?utm_campaign=gmb,,
"Eiland Pressure Washing, LLC",http://eilandpressurewashing.com/,kristie@eilandpressurewashing.com,kristie@eilandpressurewashing.com
Monster Movers LLC,https://www.monstermoversllc.net/,cole@monstermoversllc.net,cole@monstermoversllc.net;605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com;8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com
Certified Mold & Water Damage Restoration Of Tampa,https://certifiedwaterandmoldllc.com/tampa-fl-water-damage-restoration/,info@autorepairlancasterpa.com,info@autorepairlancasterpa.com
Easy Drive USA Inc.,https://easydriveusa.com/,,
B & B Auto Body Works Inc,https://bandbautobodylakeland.com/,,
HONDUMEX Taqueria,https://hondumextaqueriafl.com/,,
K Kitchen,https://www.circlek.com/store-locator/US/lakeland/2109-w-memorial-blvd/2706617?utm_source=google&utm_medium=local&utm_campaign=google-local,,
Egg Station,http://www.theeggstation.com/,,
Caribbean Cafe Express,http://www.caribbeancafeexpress.com/,,
Flowers Baking Co. of Lakeland,http://www.flowersfoods.com/,,
Publix Super Market Bakery,http://www.publix.com/products-services/bakery/wedding-special-occasions,,
Vampire Penguin,https://www.vampirepenguin.com/,460ff4620fa44cba8df530afde949785@sentry.wixpress.com,460ff4620fa44cba8df530afde949785@sentry.wixpress.com;admin@vampirepenguin.com;ed436f5053144538958ad06a5005e99a@sentry.wixpress.com;c183baa23371454f99f417f6616b724d@sentry.wixpress.com;8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com;271e9fa3230b4eec94b02bf95780f5f2@sentry.wixpress.com;0e6a29e4756740a8a63493e912ba2174@sentry.wixpress.com;2062d0a4929b45348643784b5cb39c36@sentry.wixpress.com;605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com;dd0a55ccb8124b9c9d938e3acf41f8aa@sentry.wixpress.com;9a65e97ebe8141fca0c4fd686f70996b@sentry.wixpress.com;baf30a2b91654c5a840931f0137bed30@sentry.wixpress.com
Chilo's Tacos,https://chilostacosfl.com/,,
Ticomex Caribbean Food LLC,https://ticomexcravings0103.s4shops.com/,ticomexfood@gmail.com,ticomexfood@gmail.com;exfood@gmail.com
Crosby Dentistry,https://www.briancrosbydentistry.com/,,
Integrated Health of Lakeland,http://ihealthoflakeland.com/,,
YF Wellness,https://www.yfwellness.fit/,info@yfwellness.fit,info@yfwellness.fit
The Little Yogi - Goat Yoga Tampa,http://www.thelittleyogi.net/,5d1795a2db124a268f1e1bd88f503500@sentry.wixpress.com,5d1795a2db124a268f1e1bd88f503500@sentry.wixpress.com;18d2f96d279149989b95faf0a4b41882@sentry-next.wixpress.com;c183baa23371454f99f417f6616b724d@sentry.wixpress.com;8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com;thelittleyogi.fl@gmail.com;dd0a55ccb8124b9c9d938e3acf41f8aa@sentry.wixpress.com;605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com;9a65e97ebe8141fca0c4fd686f70996b@sentry.wixpress.com
International faderz barbershop and tattoo,https://www.instagram.com/faderz452?igsh=c2tuY29zNXliNmtx&utm_source=qr,,
Clean kutz Barber shop,http://cleankutzbarbershop.com/?utm_source=gmb&utm_medium=referral,,
Yohary's Nail Studio,http://styleseat.com/yoharylopez,,
CVS Pharmacy,https://www.cvs.com/store-locator/lakeland-fl-pharmacies/101-n-wabash-ave-lakeland-fl-33815/storeid=304?WT.mc_id=LS_GOOGLE_RX_304,,
Sutton Law Firm,https://www.suttonlawfirm.net/locations/lakeland-office/,,
Sutton Law Firm,https://www.suttonlawfirm.net/locations/bartow-office/,,
"Medina Law Group, P.A.",https://www.medinapa.com/,,
Titanium Real Estate LLC,http://www.titaniumlakeland.com/,kerry@titaniumlakeland.com,kerry@titaniumlakeland.com
Highland Community Management,https://hcmanagement.org/,info@hcmanagement.org,info@hcmanagement.org
Progressive Insurance - Claims Office,https://www.progressive.com/claims/?utm_source=G&utm_medium=local&utm_campaign=progressivedirectclaimcenters,securityconcern@email.progressive.com,securityconcern@email.progressive.com;investor_relations@progressive.com;phishing@email.progressive.com
Amscot - The Money Superstore,https://www.amscot.com/location/branch-140/1334-ariana-st-lakeland-fl-33803?utm_source=GMB&utm_medium=organic&utm_content=branch140&utm_campaign=website_button,,
The UPS Store,https://locations.theupsstore.com/fl/lakeland/5166-county-line-rd?utm_source=Yext&utm_medium=organic&utm_campaign=Listings,store7535@theupsstore.com,store7535@theupsstore.com
Silveira Seal Mobile Notary Services,https://www.silveirasealmobilenotaryservices.com/,support@webador.com,support@webador.com;vsilveira.notary@gmail.com
CJ Vapes,https://www.cjloungelkld.com/,,
Tremron Lakeland,http://www.tremron.com/,,
The Home Depot,https://www.homedepot.com/l/South-Lakeland/FL/Lakeland/33813/6324?emt=MSGMBGoogleMaps,,
Rainbow Shops,https://stores.rainbowshops.com/fl/lakeland/834/?utm_source=G&utm_medium=lpm&utm_campaign=RainbowShops,,
Gordon's Guns,https://www.gordonsguns.com/,gordon@gordonsguns.com,gordon@gordonsguns.com
Save A Lot,https://savealot.com/stores/30019?utm_campaign=gmb&utm_medium=organic&utm_source=google,,
Publix Super Market at Town and Country Square,https://www.publix.com/?setstorenumber=702&utm_medium=maps&utm_source=extendednetwork&utm_content=psm_website_url,,
Noonys mart,http://www.noonysmart.com/,,
7-Eleven,https://www.7-eleven.com/locations/fl/lakeland/2450-w-memorial-blvd-42013?utm_source=G&utm_medium=local&utm_campaign=google-local,media@7-11.com,media@7-11.com;gm-financials@7-11.com
Sunoco,https://www.sunoco.com/,,
